Дата,ПодрКод,НомКод,Кіл_сть,СумаПродажу,ЦінаПродажу
14.07.2023 0:00,34,44 425,1,"32,7","32,7"
27.07.2023 0:00,34,52 855,0,0,0
04.08.2023 0:00,34,25 924,1,"59,7","59,7"
25.06.2023 0:00,34,95 548,0,0,0
22.05.2023 0:00,34,25 607,1,"32,7","32,7"
21.09.2023 0:00,34,25 801,0,0,0
26.09.2023 0:00,34,52 959,0,0,0
03.09.2023 0:00,34,3 378,0,0,0
01.06.2023 0:00,34,61 161,1,78,78
04.07.2023 0:00,34,25 801,1,19,19
10.06.2023 0:00,34,31 372,0,0,0
05.07.2023 0:00,34,97 755,0,0,0
01.10.2023 0:00,34,25 901,0,0,0
17.09.2023 0:00,34,25 605,1,34,34
07.05.2023 0:00,34,2 501,0,0,0
04.09.2023 0:00,34,27 289,1,"81,6","81,6"
07.06.2023 0:00,34,107 752,0,0,0
01.04.2023 0:00,34,68 146,0,0,0
19.09.2023 0:00,34,44 424,1,49,49
26.10.2023 0:00,34,37 270,2,"52,4","26,2"
19.05.2023 0:00,34,600,0,0,0
23.10.2023 0:00,34,61 615,0,0,0
12.06.2023 0:00,34,31 745,0,0,0
06.05.2023 0:00,34,31 368,0,0,0
06.09.2023 0:00,34,64 116,3,"149,7","49,9"
04.06.2023 0:00,34,25 922,2,137,"68,5"
17.04.2023 0:00,34,25 851,1,"24,9","24,9"
11.04.2023 0:00,34,32 355,0,0,0
29.05.2023 0:00,34,53 486,3,"111,73","37,2433333333333"
05.05.2023 0:00,34,98 318,5,"157,5","31,5"
10.07.2023 0:00,34,66 473,2,75,"37,5"
09.09.2023 0:00,34,69 087,0,0,0
25.07.2023 0:00,34,25 878,0,0,0
07.07.2023 0:00,34,97 134,2,"75,2","37,6"
17.09.2023 0:00,34,52 959,0,0,0
27.06.2023 0:00,34,25 915,0,0,0
07.06.2023 0:00,34,53 486,4,"175,64","43,91"
25.04.2023 0:00,34,44 425,0,0,0
04.04.2023 0:00,34,48 861,1,"33,4","33,4"
05.05.2023 0:00,34,66 473,1,"39,3","39,3"
04.09.2023 0:00,34,64 116,0,0,0
11.06.2023 0:00,34,44 423,0,0,0
25.07.2023 0:00,34,47 368,0,0,0
08.09.2023 0:00,34,44 423,1,"31,1","31,1"
23.07.2023 0:00,34,44 425,0,0,0
08.06.2023 0:00,34,25 602,0,0,0
25.09.2023 0:00,34,29 099,0,0,0
12.07.2023 0:00,34,25 877,0,0,0
15.04.2023 0:00,34,31 373,0,0,0
04.05.2023 0:00,34,68 620,0,0,0
23.06.2023 0:00,34,59 931,0,0,0
22.07.2023 0:00,34,48 862,0,0,0
08.06.2023 0:00,34,25 912,1,"35,3","35,3"
03.10.2023 0:00,34,61 279,0,0,0
14.08.2023 0:00,34,52 425,1,26,26
10.05.2023 0:00,34,25 910,0,0,0
16.05.2023 0:00,34,29 594,4,"108,8","27,2"
13.10.2023 0:00,34,25 877,0,0,0
06.05.2023 0:00,34,31 301,0,0,0
04.08.2023 0:00,34,26 083,0,0,0
06.08.2023 0:00,34,101 209,0,0,0
04.04.2023 0:00,34,68 620,0,0,0
30.05.2023 0:00,34,31 372,0,0,0
23.06.2023 0:00,34,61 278,0,0,0
23.07.2023 0:00,34,52 991,0,0,0
21.04.2023 0:00,34,31 321,1,"24,99","24,99"
25.09.2023 0:00,34,33 221,2,55,"27,5"
21.08.2023 0:00,34,52 425,2,52,26
09.05.2023 0:00,34,25 879,0,0,0
06.09.2023 0:00,34,25 901,2,"58,6","29,3"
30.07.2023 0:00,34,25 925,0,0,0
06.10.2023 0:00,34,27 289,1,"53,27","53,27"
10.08.2023 0:00,34,25 606,1,"32,7","32,7"
07.10.2023 0:00,34,25 928,0,0,0
14.06.2023 0:00,34,48 860,0,0,0
13.05.2023 0:00,34,68 620,1,"29,5","29,5"
15.06.2023 0:00,34,61 256,2,"95,8","47,9"
29.04.2023 0:00,34,25 607,0,0,0
25.06.2023 0:00,34,25 607,9,"294,3","32,7"
28.07.2023 0:00,34,17 353,7,"254,1","36,3"
26.04.2023 0:00,34,98 318,1,"34,9","34,9"
10.09.2023 0:00,34,44 424,1,49,49
05.05.2023 0:00,34,25 635,0,0,0
30.07.2023 0:00,34,25 877,0,0,0
29.08.2023 0:00,34,53 487,4,"175,6","43,9"
25.06.2023 0:00,34,52 959,0,0,0
11.09.2023 0:00,34,69 088,0,0,0
23.06.2023 0:00,34,31 743,0,0,0
04.09.2023 0:00,34,70 117,0,0,0
10.09.2023 0:00,34,25 725,1,"24,8","24,8"
20.07.2023 0:00,34,62 806,0,0,0
02.04.2023 0:00,34,61 117,0,0,0
23.07.2023 0:00,34,61 159,0,0,0
15.07.2023 0:00,34,97 786,0,0,0
21.10.2023 0:00,34,61 179,0,0,0
29.07.2023 0:00,34,107 753,0,0,0
28.09.2023 0:00,34,25 725,0,0,0
31.08.2023 0:00,34,25 912,1,"35,3","35,3"
18.07.2023 0:00,34,52 615,4,"135,6","33,9"
09.04.2023 0:00,34,25 882,1,"27,2","27,2"
06.08.2023 0:00,34,27 289,2,"163,2","81,6"
24.06.2023 0:00,34,31 299,0,0,0
27.06.2023 0:00,34,31 369,0,0,0
06.09.2023 0:00,34,25 913,0,0,0
03.06.2023 0:00,34,25 951,0,0,0
29.04.2023 0:00,34,67 524,0,0,0
31.10.2023 0:00,34,3 357,1,21,21
07.08.2023 0:00,34,25 882,0,0,0
28.10.2023 0:00,34,98 529,0,0,0
25.08.2023 0:00,34,44 423,0,0,0
22.09.2023 0:00,34,33 224,1,"34,9","34,9"
06.05.2023 0:00,34,61 279,0,0,0
25.10.2023 0:00,34,97 135,1,"37,6","37,6"
12.07.2023 0:00,34,31 299,1,"30,75","30,75"
12.10.2023 0:00,34,31 215,0,0,0
15.04.2023 0:00,34,53 487,9,"394,39","43,8211111111111"
27.06.2023 0:00,34,98 529,0,0,0
21.07.2023 0:00,34,61 255,7,"396,17","56,5957142857142"
06.10.2023 0:00,34,67 948,3,"163,8","54,6"
09.06.2023 0:00,34,52 641,2,"108,52","54,26"
06.05.2023 0:00,34,61 277,0,0,0
26.05.2023 0:00,34,61 279,0,0,0
18.06.2023 0:00,34,2 593,0,0,0
18.06.2023 0:00,34,25 930,5,"301,91","60,382"
11.08.2023 0:00,34,25 767,8,"425,6","53,2"
17.09.2023 0:00,34,44 423,0,0,0
18.09.2023 0:00,34,2 173,0,0,0
16.06.2023 0:00,34,31 300,9,"182,23","20,2477777777777"
27.07.2023 0:00,34,25 883,0,0,0
03.09.2023 0:00,34,34 674,0,0,0
21.08.2023 0:00,34,25 899,0,0,0
09.07.2023 0:00,34,48 868,0,0,0
14.07.2023 0:00,34,52 990,1,"32,7","32,7"
07.04.2023 0:00,34,67 520,0,0,0
20.05.2023 0:00,34,52 615,1,"34,5","34,5"
19.10.2023 0:00,34,25 642,10,"355,46","35,546"
28.05.2023 0:00,34,53 487,0,0,0
02.05.2023 0:00,34,44 422,0,0,0
01.05.2023 0:00,34,52 992,0,0,0
29.05.2023 0:00,34,50 588,1,"29,9","29,9"
13.10.2023 0:00,34,25 925,0,0,0
09.05.2023 0:00,34,44 425,0,0,0
06.04.2023 0:00,34,61 244,1,"31,6","31,6"
07.04.2023 0:00,34,61 278,0,0,0
29.09.2023 0:00,34,67 245,1,67,67
12.07.2023 0:00,34,52 990,0,0,0
29.07.2023 0:00,34,25 801,6,"117,6","19,6"
23.05.2023 0:00,34,61 250,3,"76,2","25,4"
23.09.2023 0:00,34,25 912,2,"59,8","29,9"
15.09.2023 0:00,34,44 422,0,0,0
23.04.2023 0:00,34,48 845,2,"51,6","25,8"
30.04.2023 0:00,34,67 811,0,0,0
10.08.2023 0:00,34,25 687,0,0,0
07.10.2023 0:00,34,25 589,0,0,0
21.07.2023 0:00,34,25 591,0,0,0
21.06.2023 0:00,34,48 845,6,"154,8","25,8"
07.06.2023 0:00,34,34 688,0,0,0
09.09.2023 0:00,34,31 299,0,0,0
10.10.2023 0:00,34,33 224,1,"34,9","34,9"
15.06.2023 0:00,34,25 922,1,"68,5","68,5"
17.09.2023 0:00,34,2 593,3,"157,5","52,5"
04.07.2023 0:00,34,52 960,0,0,0
17.09.2023 0:00,34,25 930,8,"479,92","59,99"
09.07.2023 0:00,34,25 590,3,"178,5","59,5"
13.09.2023 0:00,34,52 615,2,69,"34,5"
05.09.2023 0:00,34,62 788,1,"25,72","25,72"
08.09.2023 0:00,34,25 901,5,"146,5","29,3"
04.05.2023 0:00,34,31 370,0,0,0
25.09.2023 0:00,34,25 602,0,0,0
20.07.2023 0:00,34,50 588,0,0,0
12.04.2023 0:00,34,25 618,0,0,0
13.08.2023 0:00,34,61 256,1,"55,6","55,6"
22.08.2023 0:00,34,25 936,0,0,0
27.07.2023 0:00,34,61 278,1,"71,4","71,4"
21.04.2023 0:00,34,101 209,10,"535,66","53,566"
01.06.2023 0:00,34,17 353,0,0,0
30.04.2023 0:00,34,32 356,2,"82,4","41,2"
31.08.2023 0:00,34,25 851,0,0,0
15.08.2023 0:00,34,25 602,2,"94,4","47,2"
27.05.2023 0:00,34,48 860,2,51,"25,5"
23.05.2023 0:00,34,34 689,0,0,0
10.05.2023 0:00,34,44 424,0,0,0
25.06.2023 0:00,34,67 524,1,"45,5","45,5"
18.09.2023 0:00,34,27 289,1,"81,6","81,6"
30.05.2023 0:00,34,25 912,0,0,0
12.05.2023 0:00,34,31 299,2,64,32
08.07.2023 0:00,34,59 565,1,"61,8","61,8"
11.10.2023 0:00,34,97 135,1,"37,6","37,6"
02.05.2023 0:00,34,50 588,1,"29,9","29,9"
30.05.2023 0:00,34,25 764,1,65,65
02.05.2023 0:00,34,25 920,0,0,0
25.08.2023 0:00,34,61 277,2,"97,8","48,9"
05.10.2023 0:00,34,107 752,2,59,"29,5"
11.05.2023 0:00,34,25 687,0,0,0
13.04.2023 0:00,34,25 725,0,0,0
21.09.2023 0:00,34,53 605,0,0,0
29.05.2023 0:00,34,67 233,0,0,0
29.05.2023 0:00,34,61 157,0,0,0
15.07.2023 0:00,34,37 383,2,"126,6","63,3"
10.06.2023 0:00,34,61 250,10,262,"26,2"
08.04.2023 0:00,34,25 911,0,0,0
06.05.2023 0:00,34,44 423,1,"31,1","31,1"
22.08.2023 0:00,34,2 171,0,0,0
18.07.2023 0:00,34,29 813,0,0,0
12.05.2023 0:00,34,25 912,1,"34,9","34,9"
16.04.2023 0:00,34,69 089,0,0,0
08.06.2023 0:00,34,66 473,0,0,0
18.05.2023 0:00,34,31 745,1,"41,2","41,2"
25.07.2023 0:00,34,67 520,1,30,30
11.10.2023 0:00,34,47 369,1,40,40
08.08.2023 0:00,34,97 785,0,0,0
09.07.2023 0:00,34,25 687,2,"58,93","29,465"
30.08.2023 0:00,34,69 089,0,0,0
20.07.2023 0:00,34,29 813,0,0,0
24.04.2023 0:00,34,25 924,3,"173,7","57,9"
02.08.2023 0:00,34,68 146,1,"85,9","85,9"
04.04.2023 0:00,34,31 368,0,0,0
12.07.2023 0:00,34,25 924,3,"179,1","59,7"
03.04.2023 0:00,34,25 591,0,0,0
17.09.2023 0:00,34,61 117,0,0,0
24.04.2023 0:00,34,68 959,0,0,0
11.04.2023 0:00,34,47 372,0,0,0
14.07.2023 0:00,34,31 745,0,0,0
06.08.2023 0:00,34,25 926,1,"60,8","60,8"
21.07.2023 0:00,34,48 845,4,"103,2","25,8"
19.10.2023 0:00,34,62 806,2,"89,2","44,6"
26.09.2023 0:00,34,97 795,2,72,36
10.08.2023 0:00,34,25 590,0,0,0
16.08.2023 0:00,34,52 959,0,0,0
16.05.2023 0:00,34,29 099,4,84,21
06.05.2023 0:00,34,53 486,7,"322,9","46,1285714285714"
08.10.2023 0:00,34,48 845,0,0,0
30.08.2023 0:00,34,107 753,0,0,0
21.04.2023 0:00,34,61 161,0,0,0
17.07.2023 0:00,34,25 922,1,"68,5","68,5"
18.09.2023 0:00,34,67 948,2,"79,98","39,99"
25.08.2023 0:00,34,25 617,0,0,0
30.06.2023 0:00,34,25 642,2,"81,07","40,535"
18.07.2023 0:00,34,67 945,4,"319,2","79,8"
02.07.2023 0:00,34,25 923,1,"34,7","34,7"
24.05.2023 0:00,34,32 351,0,0,0
14.05.2023 0:00,34,25 741,4,"197,2","49,3"
23.04.2023 0:00,34,25 684,1,"30,2","30,2"
19.10.2023 0:00,34,25 899,0,0,0
02.04.2023 0:00,34,50 588,0,0,0
21.08.2023 0:00,34,67 524,0,0,0
09.07.2023 0:00,34,52 991,0,0,0
21.09.2023 0:00,34,3 378,0,0,0
13.07.2023 0:00,34,61 162,0,0,0
24.05.2023 0:00,34,67 524,0,0,0
10.10.2023 0:00,34,61 162,0,0,0
27.07.2023 0:00,34,31 215,0,0,0
28.10.2023 0:00,34,61 162,0,0,0
17.10.2023 0:00,34,25 899,0,0,0
21.09.2023 0:00,34,48 862,0,0,0
18.10.2023 0:00,34,25 936,0,0,0
12.09.2023 0:00,34,59 934,0,0,0
22.07.2023 0:00,34,25 928,1,"22,9","22,9"
23.05.2023 0:00,34,98 318,1,"31,5","31,5"
28.10.2023 0:00,34,53 511,2,"65,4","32,7"
14.09.2023 0:00,34,61 615,0,0,0
16.05.2023 0:00,34,3 357,8,168,21
12.07.2023 0:00,34,3 357,0,0,0
29.05.2023 0:00,34,52 959,0,0,0
15.09.2023 0:00,34,52 425,2,"60,4","30,2"
10.06.2023 0:00,34,67 245,5,"251,9","50,38"
04.05.2023 0:00,34,52 960,0,0,0
19.06.2023 0:00,34,61 255,6,"341,94","56,99"
16.06.2023 0:00,34,67 233,0,0,0
30.04.2023 0:00,34,25 602,2,"91,6","45,8"
06.08.2023 0:00,34,61 126,8,"495,62","61,9525"
24.10.2023 0:00,34,25 590,0,0,0
23.04.2023 0:00,34,25 687,1,"30,2","30,2"
29.06.2023 0:00,34,47 372,0,0,0
24.05.2023 0:00,34,44 424,0,0,0
20.10.2023 0:00,34,25 902,3,"149,4","49,8"
14.04.2023 0:00,34,67 245,0,0,0
23.04.2023 0:00,34,25 620,0,0,0
23.06.2023 0:00,34,52 855,2,"59,8","29,9"
01.06.2023 0:00,34,61 166,0,0,0
19.09.2023 0:00,34,31 320,0,0,0
19.10.2023 0:00,34,29 813,0,0,0
18.09.2023 0:00,34,29 594,5,136,"27,2"
21.10.2023 0:00,34,68 132,4,102,"25,5"
29.06.2023 0:00,34,25 767,6,"309,6","51,6"
25.09.2023 0:00,34,27 286,0,0,0
19.10.2023 0:00,34,37 376,0,0,0
07.09.2023 0:00,34,26 083,0,0,0
12.09.2023 0:00,34,25 922,0,0,0
24.05.2023 0:00,34,61 277,0,0,0
31.07.2023 0:00,34,95 548,0,0,0
26.04.2023 0:00,34,2 266,0,0,0
02.05.2023 0:00,34,25 951,0,0,0
05.04.2023 0:00,34,25 635,0,0,0
02.06.2023 0:00,34,25 801,0,0,0
11.07.2023 0:00,34,98 529,0,0,0
26.06.2023 0:00,34,67 811,1,"21,3","21,3"
04.05.2023 0:00,34,25 920,0,0,0
05.04.2023 0:00,34,25 591,0,0,0
05.07.2023 0:00,34,31 321,0,0,0
21.04.2023 0:00,34,52 991,3,"98,1","32,7"
18.04.2023 0:00,34,32 354,1,"24,8","24,8"
20.08.2023 0:00,34,34 674,0,0,0
25.08.2023 0:00,34,61 279,2,"54,2","27,1"
10.04.2023 0:00,34,2 501,0,0,0
05.10.2023 0:00,34,2 593,0,0,0
05.10.2023 0:00,34,25 930,8,"499,76","62,47"
15.09.2023 0:00,34,32 354,0,0,0
23.04.2023 0:00,34,25 926,1,"55,3","55,3"
28.07.2023 0:00,34,61 618,0,0,0
15.05.2023 0:00,34,61 277,0,0,0
12.04.2023 0:00,34,2 501,0,0,0
17.04.2023 0:00,34,25 759,0,0,0
08.10.2023 0:00,34,29 813,0,0,0
30.06.2023 0:00,34,25 899,5,"147,5","29,5"
02.10.2023 0:00,34,25 902,2,"99,6","49,8"
15.09.2023 0:00,34,25 913,0,0,0
28.09.2023 0:00,34,34 674,0,0,0
06.05.2023 0:00,34,52 425,1,"30,2","30,2"
17.08.2023 0:00,34,27 289,1,"81,6","81,6"
24.05.2023 0:00,34,25 617,0,0,0
05.06.2023 0:00,34,25 933,2,63,"31,5"
05.04.2023 0:00,34,48 860,0,0,0
21.10.2023 0:00,34,31 215,1,"28,3","28,3"
25.04.2023 0:00,34,31 370,0,0,0
19.07.2023 0:00,34,25 906,0,0,0
24.06.2023 0:00,34,61 250,0,0,0
08.09.2023 0:00,34,61 277,1,"48,9","48,9"
02.04.2023 0:00,34,25 897,0,0,0
04.07.2023 0:00,34,31 371,0,0,0
18.05.2023 0:00,34,48 868,0,0,0
21.08.2023 0:00,34,61 157,0,0,0
22.05.2023 0:00,34,25 901,7,175,25
06.05.2023 0:00,34,67 233,0,0,0
14.05.2023 0:00,34,25 635,1,"23,63","23,63"
19.10.2023 0:00,34,52 960,1,"27,49","27,49"
30.06.2023 0:00,34,32 347,0,0,0
02.06.2023 0:00,34,98 529,0,0,0
10.10.2023 0:00,34,52 959,0,0,0
15.04.2023 0:00,34,25 759,3,"74,7","24,9"
23.08.2023 0:00,34,25 933,1,"31,5","31,5"
26.09.2023 0:00,34,48 862,0,0,0
17.06.2023 0:00,34,61 126,3,"186,3","62,1"
10.06.2023 0:00,34,33 221,0,0,0
30.07.2023 0:00,34,97 755,0,0,0
14.07.2023 0:00,34,61 159,0,0,0
01.10.2023 0:00,34,25 933,0,0,0
26.06.2023 0:00,34,107 160,0,0,0
21.08.2023 0:00,34,37 270,0,0,0
07.04.2023 0:00,34,25 878,4,"108,8","27,2"
31.07.2023 0:00,34,25 928,5,"114,5","22,9"
02.06.2023 0:00,34,53 605,4,"173,2","43,3"
05.04.2023 0:00,34,25 896,0,0,0
02.06.2023 0:00,34,25 915,0,0,0
19.09.2023 0:00,34,68 132,4,102,"25,5"
29.04.2023 0:00,34,31 373,0,0,0
03.07.2023 0:00,34,98 318,0,0,0
27.04.2023 0:00,34,25 760,0,0,0
11.09.2023 0:00,34,25 741,3,"150,62","50,2066666666666"
06.06.2023 0:00,34,53 487,1,"34,65","34,65"
19.07.2023 0:00,34,61 243,2,"59,2","29,6"
13.07.2023 0:00,34,25 605,0,0,0
19.10.2023 0:00,34,2 593,0,0,0
19.10.2023 0:00,34,25 930,8,"484,4","60,55"
11.06.2023 0:00,34,44 424,0,0,0
01.06.2023 0:00,34,68 131,0,0,0
02.04.2023 0:00,34,69 089,1,80,80
21.09.2023 0:00,34,68 132,5,"127,5","25,5"
27.06.2023 0:00,34,25 854,0,0,0
27.04.2023 0:00,34,31 301,2,73,"36,5"
30.09.2023 0:00,34,53 487,7,"279,93","39,99"
19.04.2023 0:00,34,97 785,0,0,0
22.08.2023 0:00,34,61 256,0,0,0
05.08.2023 0:00,34,61 117,0,0,0
06.10.2023 0:00,34,70 117,0,0,0
14.07.2023 0:00,34,61 166,0,0,0
09.10.2023 0:00,34,25 764,1,"56,9","56,9"
13.07.2023 0:00,34,47 372,0,0,0
17.09.2023 0:00,34,107 752,0,0,0
03.05.2023 0:00,34,25 936,0,0,0
25.06.2023 0:00,34,61 117,1,"22,9","22,9"
12.05.2023 0:00,34,25 851,0,0,0
27.09.2023 0:00,34,27 289,0,0,0
07.05.2023 0:00,34,25 591,0,0,0
09.05.2023 0:00,34,67 520,1,30,30
27.09.2023 0:00,34,2 173,0,0,0
07.06.2023 0:00,34,37 270,1,"26,2","26,2"
12.07.2023 0:00,34,61 256,1,"55,6","55,6"
26.04.2023 0:00,34,53 487,3,"131,97","43,99"
21.05.2023 0:00,34,107 160,1,"53,1","53,1"
03.07.2023 0:00,34,25 877,1,"28,6","28,6"
06.07.2023 0:00,34,97 786,0,0,0
21.06.2023 0:00,34,52 991,1,"32,7","32,7"
12.06.2023 0:00,34,98 466,5,93,"18,6"
10.06.2023 0:00,34,25 879,1,"27,2","27,2"
15.05.2023 0:00,34,53 486,1,"44,9","44,9"
29.04.2023 0:00,34,95 548,1,"51,7","51,7"
27.06.2023 0:00,34,37 383,2,"126,6","63,3"
24.05.2023 0:00,34,31 320,0,0,0
05.07.2023 0:00,34,25 880,0,0,0
26.04.2023 0:00,34,34 689,0,0,0
16.09.2023 0:00,34,25 602,0,0,0
07.10.2023 0:00,34,25 767,4,"212,8","53,2"
17.08.2023 0:00,34,97 785,0,0,0
14.05.2023 0:00,34,29 099,2,42,21
12.10.2023 0:00,34,44 424,2,98,49
19.08.2023 0:00,34,25 687,3,"90,6","30,2"
05.06.2023 0:00,34,25 762,0,0,0
18.05.2023 0:00,34,61 161,1,78,78
08.06.2023 0:00,34,25 931,5,157,"31,4"
14.08.2023 0:00,34,61 162,0,0,0
31.05.2023 0:00,34,31 320,0,0,0
07.04.2023 0:00,34,48 868,1,"50,8","50,8"
30.10.2023 0:00,34,53 605,0,0,0
26.08.2023 0:00,34,25 879,5,118,"23,6"
11.07.2023 0:00,34,25 605,0,0,0
05.06.2023 0:00,34,70 117,1,"23,9","23,9"
30.10.2023 0:00,34,44 423,0,0,0
04.09.2023 0:00,34,98 466,4,"74,4","18,6"
27.10.2023 0:00,34,25 877,0,0,0
21.07.2023 0:00,34,33 221,0,0,0
09.07.2023 0:00,34,25 620,3,84,28
30.10.2023 0:00,34,48 862,1,"28,99","28,99"
30.09.2023 0:00,34,62 788,0,0,0
04.07.2023 0:00,34,107 753,0,0,0
28.08.2023 0:00,34,25 879,0,0,0
23.05.2023 0:00,34,97 785,0,0,0
13.07.2023 0:00,34,34 688,0,0,0
15.10.2023 0:00,34,61 161,0,0,0
23.07.2023 0:00,34,25 591,0,0,0
01.09.2023 0:00,34,52 425,0,0,0
17.08.2023 0:00,34,69 087,0,0,0
22.06.2023 0:00,34,97 135,0,0,0
08.04.2023 0:00,34,66 473,0,0,0
03.10.2023 0:00,34,32 354,0,0,0
02.09.2023 0:00,34,29 099,8,168,21
17.06.2023 0:00,34,97 755,0,0,0
02.06.2023 0:00,34,48 862,0,0,0
31.05.2023 0:00,34,52 855,0,0,0
02.10.2023 0:00,34,62 788,0,0,0
21.06.2023 0:00,34,61 161,0,0,0
15.05.2023 0:00,34,61 279,0,0,0
14.06.2023 0:00,34,68 045,0,0,0
27.04.2023 0:00,34,25 915,1,"34,9","34,9"
19.10.2023 0:00,34,25 923,1,"34,7","34,7"
06.04.2023 0:00,34,61 279,0,0,0
18.07.2023 0:00,34,2 296,1,"22,6","22,6"
15.07.2023 0:00,34,25 915,0,0,0
21.05.2023 0:00,34,31 299,0,0,0
15.06.2023 0:00,34,25 936,0,0,0
03.04.2023 0:00,34,61 258,1,"31,8","31,8"
27.10.2023 0:00,34,25 924,2,"119,4","59,7"
26.06.2023 0:00,34,32 615,0,0,0
16.06.2023 0:00,34,53 486,4,"162,54","40,635"
21.06.2023 0:00,34,48 868,2,"87,98","43,99"
02.08.2023 0:00,34,25 910,0,0,0
08.05.2023 0:00,34,61 279,0,0,0
22.10.2023 0:00,34,31 321,0,0,0
06.05.2023 0:00,34,25 897,0,0,0
22.04.2023 0:00,34,32 355,0,0,0
04.05.2023 0:00,34,67 524,0,0,0
20.05.2023 0:00,34,50 588,0,0,0
26.04.2023 0:00,34,25 906,0,0,0
11.09.2023 0:00,34,29 099,1,21,21
03.05.2023 0:00,34,53 487,2,"100,4","50,2"
08.08.2023 0:00,34,61 250,6,"157,2","26,2"
30.09.2023 0:00,34,26 083,0,0,0
22.10.2023 0:00,34,25 925,0,0,0
27.09.2023 0:00,34,67 245,1,"61,32","61,32"
06.10.2023 0:00,34,97 134,0,0,0
21.05.2023 0:00,34,61 250,0,0,0
08.10.2023 0:00,34,37 376,0,0,0
09.08.2023 0:00,34,31 320,0,0,0
09.04.2023 0:00,34,25 883,1,"27,2","27,2"
14.09.2023 0:00,34,25 912,0,0,0
08.09.2023 0:00,34,25 897,0,0,0
02.06.2023 0:00,34,107 752,0,0,0
29.09.2023 0:00,34,29 594,7,"190,4","27,2"
24.08.2023 0:00,34,25 926,1,"53,9","53,9"
24.10.2023 0:00,34,25 883,0,0,0
08.09.2023 0:00,34,61 117,1,34,34
22.05.2023 0:00,34,31 320,1,"29,9","29,9"
22.09.2023 0:00,34,25 899,0,0,0
30.06.2023 0:00,34,48 868,0,0,0
10.06.2023 0:00,34,52 640,2,"78,6","39,3"
26.09.2023 0:00,34,25 605,0,0,0
05.05.2023 0:00,34,34 689,0,0,0
04.07.2023 0:00,34,97 786,0,0,0
01.09.2023 0:00,34,95 548,2,"107,6","53,8"
15.05.2023 0:00,34,31 368,2,"112,4","56,2"
29.09.2023 0:00,34,27 285,0,0,0
18.06.2023 0:00,34,25 928,1,"26,2","26,2"
14.04.2023 0:00,34,97 785,0,0,0
11.10.2023 0:00,34,25 911,0,0,0
31.08.2023 0:00,34,97 135,0,0,0
13.05.2023 0:00,34,67 524,4,182,"45,5"
16.09.2023 0:00,34,69 087,0,0,0
04.08.2023 0:00,34,31 321,0,0,0
14.09.2023 0:00,34,33 222,2,"112,6","56,3"
29.09.2023 0:00,34,61 157,0,0,0
05.05.2023 0:00,34,25 906,2,"70,6","35,3"
27.10.2023 0:00,34,65 277,0,0,0
23.08.2023 0:00,34,52 425,2,"49,5","24,75"
02.05.2023 0:00,34,61 157,0,0,0
07.05.2023 0:00,34,25 635,0,0,0
12.09.2023 0:00,34,61 277,0,0,0
06.07.2023 0:00,34,53 605,1,"43,3","43,3"
06.07.2023 0:00,34,31 371,0,0,0
06.07.2023 0:00,34,25 915,0,0,0
10.07.2023 0:00,34,2 171,0,0,0
02.07.2023 0:00,34,59 931,3,"173,1","57,7"
18.04.2023 0:00,34,25 913,0,0,0
13.07.2023 0:00,34,48 862,0,0,0
28.10.2023 0:00,34,25 923,2,"69,4","34,7"
24.07.2023 0:00,34,61 277,0,0,0
31.07.2023 0:00,34,25 589,0,0,0
01.08.2023 0:00,34,44 425,0,0,0
26.08.2023 0:00,34,3 357,3,63,21
20.06.2023 0:00,34,59 565,4,"247,2","61,8"
19.06.2023 0:00,34,67 521,0,0,0
23.05.2023 0:00,34,31 372,0,0,0
12.06.2023 0:00,34,25 687,0,0,0
03.08.2023 0:00,34,69 089,0,0,0
17.04.2023 0:00,34,25 912,0,0,0
05.09.2023 0:00,34,25 928,1,"26,2","26,2"
19.04.2023 0:00,34,101 209,9,"503,1","55,9"
26.05.2023 0:00,34,68 959,0,0,0
24.04.2023 0:00,34,61 243,0,0,0
13.08.2023 0:00,34,25 924,6,"358,2","59,7"
14.05.2023 0:00,34,66 473,1,"39,3","39,3"
19.09.2023 0:00,34,53 511,2,"51,59","25,795"
17.09.2023 0:00,34,25 901,2,"58,6","29,3"
28.06.2023 0:00,34,97 755,0,0,0
30.07.2023 0:00,34,2 501,0,0,0
30.10.2023 0:00,34,3 378,0,0,0
07.10.2023 0:00,34,66 305,2,"105,2","52,6"
26.07.2023 0:00,34,25 911,0,0,0
15.04.2023 0:00,34,25 894,3,93,31
18.07.2023 0:00,34,25 882,0,0,0
05.04.2023 0:00,34,61 258,0,0,0
28.08.2023 0:00,34,37 376,5,"149,17","29,834"
11.05.2023 0:00,34,25 896,0,0,0
23.09.2023 0:00,34,33 222,2,"112,6","56,3"
11.08.2023 0:00,34,25 924,1,"59,7","59,7"
21.07.2023 0:00,34,29 099,3,63,21
06.06.2023 0:00,34,25 936,0,0,0
30.10.2023 0:00,34,98 529,0,0,0
12.05.2023 0:00,34,27 893,0,0,0
29.07.2023 0:00,34,31 300,1,"25,99","25,99"
19.07.2023 0:00,34,25 931,6,"188,4","31,4"
10.04.2023 0:00,34,101 209,5,"295,4","59,08"
29.05.2023 0:00,34,37 270,2,"50,8","25,4"
28.08.2023 0:00,34,29 813,0,0,0
14.06.2023 0:00,34,61 278,0,0,0
08.08.2023 0:00,34,2 501,0,0,0
